null,บึงพะไล,แก้งสนามนาง,นครราชสีมา,30440,301205,3023,30
null,บึงสำโรง,แก้งสนามนาง,นครราชสีมา,30440,302305,3023,30
null,สีสุก,แก้งสนามนาง,นครราชสีมา,30440,300604,3023,30
null,แก้งสนามนาง,แก้งสนามนาง,นครราชสีมา,30440,301213,3023,30
null,โนนสำราญ,แก้งสนามนาง,นครราชสีมา,30440,301219,3023,30
null,กระโทก,โชคชัย,นครราชสีมา,30190,300701,3007,30
null,ด่านเกวียน,โชคชัย,นครราชสีมา,30190,300710,3007,30
null,ทุ่งอรุณ,โชคชัย,นครราชสีมา,30190,300704,3007,30
null,ท่าจะหลุง,โชคชัย,นครราชสีมา,30190,300706,3007,30
null,ท่าลาดขาว,โชคชัย,นครราชสีมา,30190,300705,3007,30
null,ท่าอ่าง,โชคชัย,นครราชสีมา,30190,300703,3007,30
null,ท่าเยี่ยม,โชคชัย,นครราชสีมา,30190,300707,3007,30
null,พลับพลา,โชคชัย,นครราชสีมา,30190,300702,3007,30
null,ละลมใหม่พัฒนา,โชคชัย,นครราชสีมา,30190,300709,3007,30
null,โชคชัย,โชคชัย,นครราชสีมา,30190,300708,3007,30
null,ขามเฒ่า,โนนสูง,นครราชสีมา,30160,301011,3010,30
null,จันอัด,โนนสูง,นครราชสีมา,30160,301010,3010,30
null,ดอนชมพู,โนนสูง,นครราชสีมา,30160,301005,3010,30
null,ดอนหวาย,โนนสูง,นครราชสีมา,30160,301015,3010,30
null,ด่านคล้า,โนนสูง,นครราชสีมา,30160,301012,3010,30
null,ธารปราสาท,โนนสูง,นครราชสีมา,30420,301006,3010,30
null,บิง,โนนสูง,นครราชสีมา,30160,301004,3010,30
null,พลสงคราม,โนนสูง,นครราชสีมา,30160,301009,3010,30
null,มะค่า,โนนสูง,นครราชสีมา,30160,300914,3010,30
null,ลำคอหงษ์,โนนสูง,นครราชสีมา,30160,301013,3010,30
null,ลำมูล,โนนสูง,นครราชสีมา,30160,301016,3010,30
null,หลุมข้าว,โนนสูง,นครราชสีมา,30160,301007,3010,30
null,เมืองปราสาท,โนนสูง,นครราชสีมา,30160,301014,3010,30
null,โตนด,โนนสูง,นครราชสีมา,30160,301003,3010,30
null,โนนสูง,โนนสูง,นครราชสีมา,30160,301001,3010,30
null,ใหม่,โนนสูง,นครราชสีมา,30160,301002,3010,30
null,ดอนยาวใหญ่,โนนแดง,นครราชสีมา,30360,301316,3024,30
null,วังหิน,โนนแดง,นครราชสีมา,30360,301305,3024,30
null,สำพะเนียง,โนนแดง,นครราชสีมา,30360,301312,3024,30
null,โนนตาเถร,โนนแดง,นครราชสีมา,30360,301311,3024,30
null,โนนแดง,โนนแดง,นครราชสีมา,30360,301302,3024,30
null,กำปัง,โนนไทย,นครราชสีมา,30220,300903,3009,30
null,ค้างพลู,โนนไทย,นครราชสีมา,30220,300905,3009,30
null,ด่านจาก,โนนไทย,นครราชสีมา,30220,300902,3009,30
null,ถนนโพธิ์,โนนไทย,นครราชสีมา,30220,300909,3009,30
null,บัลลังก์,โนนไทย,นครราชสีมา,30220,300907,3009,30
null,บ้านวัง,โนนไทย,นครราชสีมา,30220,300906,3009,30
null,มะค่า,โนนไทย,นครราชสีมา,30220,300914,3009,30
null,สายออ,โนนไทย,นครราชสีมา,30220,300908,3009,30
null,สำโรง,โนนไทย,นครราชสีมา,30220,300904,3009,30
null,โนนไทย,โนนไทย,นครราชสีมา,30220,300901,3009,30
null,ขนอม,ขนอม,นครศรีธรรมราช,80210,801501,8015,80
null,ควนทอง,ขนอม,นครศรีธรรมราช,80210,801502,8015,80
null,ท้องเนียน,ขนอม,นครศรีธรรมราช,80210,801503,8015,80
null,ควนหนองคว้า,จุฬาภรณ์,นครศรีธรรมราช,80130,801311,8019,80
null,ทุ่งโพธิ์,จุฬาภรณ์,นครศรีธรรมราช,80130,801310,8019,80
null,นาหมอบุญ,จุฬาภรณ์,นครศรีธรรมราช,80130,801309,8019,80
null,บ้านควนมุด,จุฬาภรณ์,นครศรีธรรมราช,80180,800712,8019,80
null,บ้านชะอวด,จุฬาภรณ์,นครศรีธรรมราช,80180,800713,8019,80
null,สามตำบล,จุฬาภรณ์,นครศรีธรรมราช,80130,801307,8019,80
null,กะเปียด,ฉวาง,นครศรีธรรมราช,80260,800406,8004,80
null,จันดี,ฉวาง,นครศรีธรรมราช,80250,800416,8004,80
null,ฉวาง,ฉวาง,นครศรีธรรมราช,80150,800401,8004,80
null,นากะชะ,ฉวาง,นครศรีธรรมราช,80150,800407,8004,80
null,นาเขลียง,ฉวาง,นครศรีธรรมราช,80260,800415,8004,80
null,นาแว,ฉวาง,นครศรีธรรมราช,80260,800404,8004,80
null,ละอาย,ฉวาง,นครศรีธรรมราช,80250,800403,8004,80
null,ห้วยปริก,ฉวาง,นครศรีธรรมราช,80260,800409,8004,80
null,ไม้เรียง,ฉวาง,นครศรีธรรมราช,80260,800405,8004,80
null,ไสหร้า,ฉวาง,นครศรีธรรมราช,80150,800410,8004,80
null,ขอนหาด,ชะอวด,นครศรีธรรมราช,80180,800707,8007,80
null,ควนหนองหงษ์,ชะอวด,นครศรีธรรมราช,80180,800709,8007,80
null,ชะอวด,ชะอวด,นครศรีธรรมราช,80180,800701,8007,80
null,ท่าประจะ,ชะอวด,นครศรีธรรมราช,80180,800703,8007,80
null,ท่าเสม็ด,ชะอวด,นครศรีธรรมราช,80180,800702,8007,80
null,นางหลง,ชะอวด,นครศรีธรรมราช,80180,800711,8007,80
null,บ้านตูล,ชะอวด,นครศรีธรรมราช,80180,800706,8007,80
null,วังอ่าง,ชะอวด,นครศรีธรรมราช,80180,800705,8007,80
null,เกาะขันธ์,ชะอวด,นครศรีธรรมราช,80180,800708,8007,80
null,เขาพระทอง,ชะอวด,นครศรีธรรมราช,80180,800710,8007,80
null,เคร็ง,ชะอวด,นครศรีธรรมราช,80180,800704,8007,80
null,ช้างกลาง,ช้างกลาง,นครศรีธรรมราช,80250,800402,8022,80
null,สวนขัน,ช้างกลาง,นครศรีธรรมราช,80250,800412,8022,80
null,หลักช้าง,ช้างกลาง,นครศรีธรรมราช,80250,800411,8022,80
null,คลองเส,ถ้ำพรรณรา,นครศรีธรรมราช,80260,800413,8018,80
null,ดุสิต,ถ้ำพรรณรา,นครศรีธรรมราช,80260,800414,8018,80
null,ถ้ำพรรณรา,ถ้ำพรรณรา,นครศรีธรรมราช,80260,800408,8018,80
null,กะปาง,ทุ่งสง,นครศรีธรรมราช,80310,800908,8009,80
null,ควนกรด,ทุ่งสง,นครศรีธรรมราช,80110,800904,8009,80
null,ชะมาย,ทุ่งสง,นครศรีธรรมราช,80110,800902,8009,80
null,ถ้ำใหญ่,ทุ่งสง,นครศรีธรรมราช,80110,800911,8009,80
null,ที่วัง,ทุ่งสง,นครศรีธรรมราช,80110,800909,8009,80
null,นาหลวงเสน,ทุ่งสง,นครศรีธรรมราช,80110,800906,8009,80
null,นาโพธิ์,ทุ่งสง,นครศรีธรรมราช,80110,800912,8009,80
null,นาไม้ไผ่,ทุ่งสง,นครศรีธรรมราช,80110,800905,8009,80
null,น้ำตก,ทุ่งสง,นครศรีธรรมราช,80110,800910,8009,80
null,ปากแพรก,ทุ่งสง,นครศรีธรรมราช,80110,800901,8009,80
null,หนองหงส์,ทุ่งสง,นครศรีธรรมราช,80110,800903,8009,80
null,เขาขาว,ทุ่งสง,นครศรีธรรมราช,80110,800913,8009,80
null,เขาโร,ทุ่งสง,นครศรีธรรมราช,80110,800907,8009,80
null,กรุงหยัน,ทุ่งใหญ่,นครศรีธรรมราช,80240,801107,8011,80
null,กุแหระ,ทุ่งใหญ่,นครศรีธรรมราช,80240,801104,8011,80
null,ทุ่งสัง,ทุ่งใหญ่,นครศรีธรรมราช,80240,801102,8011,80
null,ทุ่งใหญ่,ทุ่งใหญ่,นครศรีธรรมราช,80240,801103,8011,80
null,ท่ายาง,ทุ่งใหญ่,นครศรีธรรมราช,80240,801101,8011,80
null,บางรูป,ทุ่งใหญ่,นครศรีธรรมราช,80240,801106,8011,80
null,ปริก,ทุ่งใหญ่,นครศรีธรรมราช,80240,801105,8011,80
null,กลาย,ท่าศาลา,นครศรีธรรมราช,80160,800802,8008,80
null,ดอนตะโก,ท่าศาลา,นครศรีธรรมราช,80160,800810,8008,80
null,ตลิ่งชัน,ท่าศาลา,นครศรีธรรมราช,80160,800811,8008,80
null,ท่าขึ้น,ท่าศาลา,นครศรีธรรมราช,80160,800803,8008,80
null,ท่าศาลา,ท่าศาลา,นครศรีธรรมราช,80160,800801,8008,80
null,สระแก้ว,ท่าศาลา,นครศรีธรรมราช,80160,800806,8008,80
null,หัวตะพาน,ท่าศาลา,นครศรีธรรมราช,80160,800804,8008,80
null,โพธิ์ทอง,ท่าศาลา,นครศรีธรรมราช,80160,800813,8008,80
null,โมคลาน,ท่าศาลา,นครศรีธรรมราช,80160,800807,8008,80
null,ไทยบุรี,ท่าศาลา,นครศรีธรรมราช,80160,800809,8008,80
null,กรุงชิง,นบพิตำ,นครศรีธรรมราช,80160,800812,8021,80
null,กะหรอ,นบพิตำ,นครศรีธรรมราช,80160,800805,8021,80
null,นบพิตำ,นบพิตำ,นครศรีธรรมราช,80160,800808,8021,80
null,นาเหรง,นบพิตำ,นครศรีธรรมราช,80160,800814,8021,80
null,ทุ่งสง,นาบอน,นครศรีธรรมราช,80220,800998,8010,80
null,นาบอน,นาบอน,นครศรีธรรมราช,80220,800999,8010,80
null,แก้วแสน,นาบอน,นครศรีธรรมราช,80220,800997,8010,80
null,บางขัน,บางขัน,นครศรีธรรมราช,80360,800996,8017,80
null,บ้านนิคม,บางขัน,นครศรีธรรมราช,80360,801704,8017,80
null,บ้านลำนาว,บางขัน,นครศรีธรรมราช,80360,800995,8017,80
null,วังหิน,บางขัน,นครศรีธรรมราช,80360,800994,8017,80
null,ขนาบนาก,ปากพนัง,นครศรีธรรมราช,80140,801218,8012,80
null,คลองกระบือ,ปากพนัง,นครศรีธรรมราช,80370,801205,8012,80
null,คลองน้อย,ปากพนัง,นครศรีธรรมราช,80330,801202,8012,80
null,ชะเมา,ปากพนัง,นครศรีธรรมราช,80330,801204,8012,80
null,ท่าพยา,ปากพนัง,นครศรีธรรมราช,80140,801216,8012,80
null,บางตะพง,ปากพนัง,นครศรีธรรมราช,80370,801213,8012,80
null,บางพระ,ปากพนัง,นครศรีธรรมราช,80140,801212,8012,80
null,บางศาลา,ปากพนัง,นครศรีธรรมราช,80370,801211,8012,80
null,บ้านเพิง,ปากพนัง,นครศรีธรรมราช,80140,801215,8012,80
null,บ้านใหม่,ปากพนัง,นครศรีธรรมราช,80370,801207,8012,80
null,ปากพนัง,ปากพนัง,นครศรีธรรมราช,80140,801201,8012,80
null,ปากพนังฝั่งตะวันตก,ปากพนัง,นครศรีธรรมราช,80370,801210,8012,80
null,ปากพนังฝั่งตะวันออก,ปากพนัง,นครศรีธรรมราช,80140,801214,8012,80
null,ปากแพรก,ปากพนัง,นครศรีธรรมราช,80140,800901,8012,80
null,ป่าระกำ,ปากพนัง,นครศรีธรรมราช,80370,801203,8012,80
null,หูล่อง,ปากพนัง,นครศรีธรรมราช,80370,801208,8012,80
null,เกาะทวด,ปากพนัง,นครศรีธรรมราช,80330,801206,8012,80
null,แหลมตะลุมพุก,ปากพนัง,นครศรีธรรมราช,80140,801209,8012,80
null,ทอนหงส์,พรหมคีรี,นครศรีธรรมราช,80320,800204,8002,80
null,นาเรียง,พรหมคีรี,นครศรีธรรมราช,80320,800205,8002,80
null,บ้านเกาะ,พรหมคีรี,นครศรีธรรมราช,80320,800199,8002,80
null,พรหมโลก,พรหมคีรี,นครศรีธรรมราช,80320,800196,8002,80
null,อินคีรี,พรหมคีรี,นครศรีธรรมราช,80320,800195,8002,80
null,ช้างซ้าย,พระพรหม,นครศรีธรรมราช,80000,800110,8020,80
null,ท้ายสำเภา,พระพรหม,นครศรีธรรมราช,80000,800117,8020,80
null,นาพรุ,พระพรหม,นครศรีธรรมราช,80000,800109,8020,80
null,นาสาร,พระพรหม,นครศรีธรรมราช,80000,800111,8020,80
null,กะทูน,พิปูน,นครศรีธรรมราช,80270,800502,8005,80
null,ควนกลาง,พิปูน,นครศรีธรรมราช,80270,800505,8005,80
null,พิปูน,พิปูน,นครศรีธรรมราช,80270,800501,8005,80
null,ยางค้อม,พิปูน,นครศรีธรรมราช,80270,800504,8005,80
null,เขาพระ,พิปูน,นครศรีธรรมราช,80270,800503,8005,80
null,ควนชุม,ร่อนพิบูลย์,นครศรีธรรมราช,80130,801306,8013,80
null,ควนพัง,ร่อนพิบูลย์,นครศรีธรรมราช,80130,801305,8013,80
null,ควนเกย,ร่อนพิบูลย์,นครศรีธรรมราช,80130,801304,8013,80
null,ร่อนพิบูลย์,ร่อนพิบูลย์,นครศรีธรรมราช,80130,801301,8013,80
null,หินตก,ร่อนพิบูลย์,นครศรีธรรมราช,80350,801302,8013,80
null,เสาธง,ร่อนพิบูลย์,นครศรีธรรมราช,80350,801303,8013,80
null,กำโลน,ลานสกา,นครศรีธรรมราช,80230,800304,8003,80
null,ขุนทะเล,ลานสกา,นครศรีธรรมราช,80230,800305,8003,80
null,ท่าดี,ลานสกา,นครศรีธรรมราช,80230,800303,8003,80
null,ลานสกา,ลานสกา,นครศรีธรรมราช,80230,800302,8003,80
null,เขาแก้ว,ลานสกา,นครศรีธรรมราช,80230,800301,8003,80
null,ฉลอง,สิชล,นครศรีธรรมราช,80120,801403,8014,80
null,ทุ่งปรัง,สิชล,นครศรีธรรมราช,80120,801402,8014,80
null,ทุ่งใส,สิชล,นครศรีธรรมราช,80120,801409,8014,80
null,สิชล,สิชล,นครศรีธรรมราช,80120,801401,8014,80
null,สี่ขีด,สิชล,นครศรีธรรมราช,80120,801406,8014,80
null,เขาน้อย,สิชล,นครศรีธรรมราช,80120,801408,8014,80
null,เทพราช,สิชล,นครศรีธรรมราช,80340,801407,8014,80
null,เปลี่ยน,สิชล,นครศรีธรรมราช,80120,801405,8014,80
null,เสาเภา,สิชล,นครศรีธรรมราช,80340,801404,8014,80
null,ควนชะลิก,หัวไทร,นครศรีธรรมราช,80170,801609,8016,80
null,ทรายขาว,หัวไทร,นครศรีธรรมราช,80170,801603,8016,80
null,ท่าซอม,หัวไทร,นครศรีธรรมราช,80170,801608,8016,80
null,บางนบ,หัวไทร,นครศรีธรรมราช,80170,801607,8016,80
null,บ้านราม,หัวไทร,นครศรีธรรมราช,80170,801606,8016,80
null,รามแก้ว,หัวไทร,นครศรีธรรมราช,80170,801610,8016,80
null,หน้าสตน,หัวไทร,นครศรีธรรมราช,80170,801602,8016,80
null,หัวไทร,หัวไทร,นครศรีธรรมราช,80170,801601,8016,80
null,เกาะเพชร,หัวไทร,นครศรีธรรมราช,80170,801611,8016,80
null,เขาพังไกร,หัวไทร,นครศรีธรรมราช,80170,801605,8016,80
null,แหลม,หัวไทร,นครศรีธรรมราช,80170,801604,8016,80
null,ดอนตรอ,เฉลิมพระเกียรติ,นครศรีธรรมราช,80290,800608,8023,80
null,ทางพูน,เฉลิมพระเกียรติ,นครศรีธรรมราช,80290,801308,8023,80
null,สวนหลวง,เฉลิมพระเกียรติ,นครศรีธรรมราช,80190,800609,8023,80
null,เชียรเขา,เฉลิมพระเกียรติ,นครศรีธรรมราช,80190,800602,8023,80
null,การะเกด,เชียรใหญ่,นครศรีธรรมราช,80190,800611,8006,80
null,ท่าขนาน,เชียรใหญ่,นครศรีธรรมราช,80190,800603,8006,80
null,ท้องลำเจียก,เชียรใหญ่,นครศรีธรรมราช,80190,800607,8006,80
null,บ้านกลาง,เชียรใหญ่,นครศรีธรรมราช,80190,800604,8006,80
null,บ้านเนิน,เชียรใหญ่,นครศรีธรรมราช,80190,800605,8006,80
null,เขาพระบาท,เชียรใหญ่,นครศรีธรรมราช,80190,800612,8006,80
null,เชียรใหญ่,เชียรใหญ่,นครศรีธรรมราช,80190,800601,8006,80
null,เสือหึง,เชียรใหญ่,นครศรีธรรมราช,80190,800610,8006,80
null,แม่เจ้าอยู่หัว,เชียรใหญ่,นครศรีธรรมราช,80190,800613,8006,80
null,ไสหมาก,เชียรใหญ่,นครศรีธรรมราช,80190,800606,8006,80
null,กำแพงเซา,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80280,800112,8001,80
null,คลัง,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,800103,8001,80
null,ท่างิ้ว,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80280,800116,8001,80
null,ท่าซัก,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,800121,8001,80
null,ท่าวัง,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,800102,8001,80
null,ท่าเรือ,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,800122,8001,80
null,ท่าไร่,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,800106,8001,80
null,นาทราย,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80280,800108,8001,80
null,นาเคียน,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,800115,8001,80
null,บางจาก,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80330,800119,8001,80
null,ปากนคร,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,800107,8001,80
null,ปากพูน,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,800120,8001,80
null,มะม่วงสองต้น,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,800114,8001,80
null,โพธิ์เสด็จ,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,800118,8001,80
null,ในเมือง,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,800101,8001,80
null,ไชยมนตรี,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,800113,8001,80
null,ชุมตาบง,ชุมตาบง,นครสวรรค์,60150,601308,6015,60
null,ปางสวรรค์,ชุมตาบง,นครสวรรค์,60150,601306,6015,60
null,ฆะมัง,ชุมแสง,นครสวรรค์,60120,600311,6003,60
null,ชุมแสง,ชุมแสง,นครสวรรค์,60120,600301,6003,60
null,ทับกฤช,ชุมแสง,นครสวรรค์,60250,600302,6003,60
null,ทับกฤชใต้,ชุมแสง,นครสวรรค์,60250,600312,6003,60
null,ท่าไม้,ชุมแสง,นครสวรรค์,60120,600305,6003,60
null,บางเคียน,ชุมแสง,นครสวรรค์,60120,600306,6003,60
null,พันลาน,ชุมแสง,นครสวรรค์,60250,600308,6003,60
null,พิกุล,ชุมแสง,นครสวรรค์,60120,600303,6003,60
null,หนองกระเจา,ชุมแสง,นครสวรรค์,60120,600307,6003,60
null,เกยไชย,ชุมแสง,นครสวรรค์,60120,600304,6003,60
null,โคกหม้อ,ชุมแสง,นครสวรรค์,60120,600309,6003,60
null,ไผ่สิงห์,ชุมแสง,นครสวรรค์,60120,600310,6003,60
null,ตากฟ้า,ตากฟ้า,นครสวรรค์,60190,601201,6012,60
null,พุนกยูง,ตากฟ้า,นครสวรรค์,60190,601205,6012,60
null,ลำพยนต์,ตากฟ้า,นครสวรรค์,60190,601202,6012,60
null,สุขสำราญ,ตากฟ้า,นครสวรรค์,60190,601203,6012,60
null,หนองพิกุล,ตากฟ้า,นครสวรรค์,60190,601204,6012,60
null,อุดมธัญญา,ตากฟ้า,นครสวรรค์,60190,601206,6012,60
null,เขาชายธง,ตากฟ้า,นครสวรรค์,60190,601207,6012,60
null,จันเสน,ตาคลี,นครสวรรค์,60260,600703,6007,60
null,ช่องแค,ตาคลี,นครสวรรค์,60210,600702,6007,60
null,ตาคลี,ตาคลี,นครสวรรค์,60140,600701,6007,60
null,พรหมนิมิต,ตาคลี,นครสวรรค์,60210,600710,6007,60
null,ลาดทิพรส,ตาคลี,นครสวรรค์,60260,600709,6007,60
null,สร้อยทอง,ตาคลี,นครสวรรค์,60210,600708,6007,60
null,หนองหม้อ,ตาคลี,นครสวรรค์,60140,600707,6007,60
null,หนองโพ,ตาคลี,นครสวรรค์,60140,600706,6007,60
null,หัวหวาย,ตาคลี,นครสวรรค์,60140,600705,6007,60
null,ห้วยหอม,ตาคลี,นครสวรรค์,60210,600704,6007,60
null,ดอนคา,ท่าตะโก,นครสวรรค์,60160,600806,6008,60
null,ทำนบ,ท่าตะโก,นครสวรรค์,60160,600807,6008,60
null,ท่าตะโก,ท่าตะโก,นครสวรรค์,60160,600801,6008,60
null,พนมรอก,ท่าตะโก,นครสวรรค์,60160,600802,6008,60
null,พนมเศษ,ท่าตะโก,นครสวรรค์,60160,600809,6008,60
null,วังมหากร,ท่าตะโก,นครสวรรค์,60160,600805,6008,60
null,วังใหญ่,ท่าตะโก,นครสวรรค์,60160,600808,6008,60
null,สายลำโพง,ท่าตะโก,นครสวรรค์,60160,600804,6008,60
null,หนองหลวง,ท่าตะโก,นครสวรรค์,60160,600810,6008,60
null,หัวถนน,ท่าตะโก,นครสวรรค์,60160,600803,6008,60
null,ด่านช้าง,บรรพตพิสัย,นครสวรรค์,60180,600509,6005,60
null,ตาขีด,บรรพตพิสัย,นครสวรรค์,60180,600507,6005,60
null,ตาสัง,บรรพตพิสัย,นครสวรรค์,60180,600508,6005,60
null,ท่างิ้ว,บรรพตพิสัย,นครสวรรค์,60180,600501,6005,60
null,บางตาหงาย,บรรพตพิสัย,นครสวรรค์,60180,600502,6005,60
null,บางแก้ว,บรรพตพิสัย,นครสวรรค์,60180,600506,6005,60
null,บึงปลาทู,บรรพตพิสัย,นครสวรรค์,60180,600512,6005,60
null,บ้านแดน,บรรพตพิสัย,นครสวรรค์,60180,600505,6005,60
null,หนองกรด,บรรพตพิสัย,นครสวรรค์,60180,600114,6005,60
null,หนองตางู,บรรพตพิสัย,นครสวรรค์,60180,600511,6005,60
null,หูกวาง,บรรพตพิสัย,นครสวรรค์,60180,600503,6005,60
null,อ่างทอง,บรรพตพิสัย,นครสวรรค์,60180,600504,6005,60
null,เจริญผล,บรรพตพิสัย,นครสวรรค์,60180,600513,6005,60
null,ท่าน้ำอ้อย,พยุหะคีรี,นครสวรรค์,60130,601008,6010,60
null,นิคมเขาบ่อแก้ว,พยุหะคีรี,นครสวรรค์,60130,601003,6010,60
null,น้ำทรง,พยุหะคีรี,นครสวรรค์,60130,601009,6010,60
null,พยุหะ,พยุหะคีรี,นครสวรรค์,60130,601001,6010,60
null,ม่วงหัก,พยุหะคีรี,นครสวรรค์,60130,601004,6010,60
null,ยางขาว,พยุหะคีรี,นครสวรรค์,60130,601005,6010,60
null,ย่านมัทรี,พยุหะคีรี,นครสวรรค์,60130,601006,6010,60
null,สระทะเล,พยุหะคีรี,นครสวรรค์,60130,601011,6010,60
null,เขากะลา,พยุหะคีรี,นครสวรรค์,60130,601010,6010,60
null,เขาทอง,พยุหะคีรี,นครสวรรค์,60130,601007,6010,60
null,เนินมะกอก,พยุหะคีรี,นครสวรรค์,60130,601002,6010,60
null,บ้านไร่,ลาดยาว,นครสวรรค์,60150,601109,6011,60
null,มาบแก,ลาดยาว,นครสวรรค์,60150,601106,6011,60
null,ลาดยาว,ลาดยาว,นครสวรรค์,60150,601101,6011,60
null,วังม้า,ลาดยาว,นครสวรรค์,60150,601103,6011,60
null,วังเมือง,ลาดยาว,นครสวรรค์,60150,601104,6011,60
null,ศาลเจ้าไก่ต่อ,ลาดยาว,นครสวรรค์,60150,601116,6011,60
null,สระแก้ว,ลาดยาว,นครสวรรค์,60150,601117,6011,60
null,สร้อยละคร,ลาดยาว,นครสวรรค์,60150,601105,6011,60
null,หนองนมวัว,ลาดยาว,นครสวรรค์,60150,601108,6011,60
null,หนองยาว,ลาดยาว,นครสวรรค์,60150,601107,6011,60
null,ห้วยน้ำหอม,ลาดยาว,นครสวรรค์,60150,601102,6011,60
null,เนินขี้เหล็ก,ลาดยาว,นครสวรรค์,60150,601110,6011,60
null,ทุ่งทอง,หนองบัว,นครสวรรค์,60110,600408,6004,60
null,ธารทหาร,หนองบัว,นครสวรรค์,60110,600403,6004,60
null,วังบ่อ,หนองบัว,นครสวรรค์,60110,600409,6004,60
null,หนองกลับ,หนองบัว,นครสวรรค์,60110,600402,6004,60
null,หนองบัว,หนองบัว,นครสวรรค์,60110,600401,6004,60
null,ห้วยถั่วเหนือ,หนองบัว,นครสวรรค์,60110,600406,6004,60
null,ห้วยถั่วใต้,หนองบัว,นครสวรรค์,60110,600405,6004,60
null,ห้วยร่วม,หนองบัว,นครสวรรค์,60110,600404,6004,60
null,ห้วยใหญ่,หนองบัว,นครสวรรค์,60110,600407,6004,60
null,มหาโพธิ,เก้าเลี้ยว,นครสวรรค์,60230,600601,6006,60
null,หนองเต่า,เก้าเลี้ยว,นครสวรรค์,60230,600603,6006,60
null,หัวดง,เก้าเลี้ยว,นครสวรรค์,60230,600605,6006,60
null,เก้าเลี้ยว,เก้าเลี้ยว,นครสวรรค์,60230,600602,6006,60
null,เขาดิน,เก้าเลี้ยว,นครสวรรค์,60230,600604,6006,60
null,กลางแดด,เมืองนครสวรรค์,นครสวรรค์,60000,600102,6001,60
null,ตะเคียนเลื่อน,เมืองนครสวรรค์,นครสวรรค์,60000,600105,6001,60
null,นครสวรรค์ตก,เมืองนครสวรรค์,นครสวรรค์,60000,600106,6001,60
null,นครสวรรค์ออก,เมืองนครสวรรค์,นครสวรรค์,60000,600107,6001,60
null,บางพระหลวง,เมืองนครสวรรค์,นครสวรรค์,60000,600108,6001,60
null,บางม่วง,เมืองนครสวรรค์,นครสวรรค์,60000,600109,6001,60
null,บึงเสนาท,เมืองนครสวรรค์,นครสวรรค์,60000,600117,6001,60
null,บ้านมะเกลือ,เมืองนครสวรรค์,นครสวรรค์,60000,600110,6001,60
null,บ้านแก่ง,เมืองนครสวรรค์,นครสวรรค์,60000,600111,6001,60
null,ปากน้ำโพ,เมืองนครสวรรค์,นครสวรรค์,60000,600101,6001,60
null,พระนอน,เมืองนครสวรรค์,นครสวรรค์,60000,600112,6001,60
null,วัดไทรย์,เมืองนครสวรรค์,นครสวรรค์,60000,false,6001,60
null,หนองกรด,เมืองนครสวรรค์,นครสวรรค์,60240,600114,6001,60
null,หนองกระโดน,เมืองนครสวรรค์,นครสวรรค์,60240,600115,6001,60
null,หนองปลิง,เมืองนครสวรรค์,นครสวรรค์,60000,600116,6001,60
null,เกรียงไกร,เมืองนครสวรรค์,นครสวรรค์,60000,600103,6001,60
null,แควใหญ่,เมืองนครสวรรค์,นครสวรรค์,60000,600104,6001,60
null,วังซ่าน,แม่วงก์,นครสวรรค์,60150,601304,6013,60
null,เขาชนกัน,แม่วงก์,นครสวรรค์,60150,601305,6013,60
null,แม่วงก์,แม่วงก์,นครสวรรค์,60150,601301,6013,60
null,แม่เล่ย์,แม่วงก์,นครสวรรค์,60150,601303,6013,60
null,แม่เปิน,แม่เปิน,นครสวรรค์,60150,601307,6014,60
null,นากลาง,โกรกพระ,นครสวรรค์,60170,600205,6002,60
null,บางประมุง,โกรกพระ,นครสวรรค์,60170,600204,6002,60
null,บางมะฝ่อ,โกรกพระ,นครสวรรค์,60170,600203,6002,60
null,ยางตาล,โกรกพระ,นครสวรรค์,60170,600202,6002,60
null,ศาลาแดง,โกรกพระ,นครสวรรค์,60170,600206,6002,60
null,หาดสูง,โกรกพระ,นครสวรรค์,60170,600209,6002,60
null,เนินกว้าว,โกรกพระ,นครสวรรค์,60170,600207,6002,60
null,เนินศาลา,โกรกพระ,นครสวรรค์,60170,600208,6002,60
null,โกรกพระ,โกรกพระ,นครสวรรค์,60170,600201,6002,60
null,ตะคร้อ,ไพศาลี,นครสวรรค์,60220,600904,6009,60
null,นาขอม,ไพศาลี,นครสวรรค์,60220,600907,6009,60
null,วังข่อย,ไพศาลี,นครสวรรค์,60220,600906,6009,60
null,วังน้ำลัด,ไพศาลี,นครสวรรค์,60220,600903,6009,60
